zona,tipo,fuente,id,lat,lon,area_terreno_m2,area_const_m2,precio_usd,moneda,unico,url
urubo,casa,remax,1201006261-4,-17.81845805,-63.23622545,180,320,144900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-doble-via-la-guardia-1201006261-4
zona-norte,casa,remax,125001362-31,-17.72234393,-63.14098308,245,116,225000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001362-31
zona-norte,casa,remax,120088007-51,-17.71964427,-63.13291434,169,120,77900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120088007-51
zona-norte,casa,remax,120088007-52,-17.71964427,-63.13291434,162,120,77900,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120088007-52
zona-norte,casa,remax,120079004-81,-17.70785018,-63.17451917,165.5,168,157327.5862069,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120079004-81
zona-norte,casa,remax,120045075-38,-17.7201348,-63.14147765,158,187,122126.4367816092,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120045075-38
zona-norte,casa,remax,120099002-261,-17.7009001,-63.18993792,1,371,269000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120099002-261
zona-norte,casa,remax,120034126-95,-17.7304565,-63.14344908,143,173,160000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034126-95
zona-norte,casa,remax,120096022-2,-17.74697765,-63.17016363,196.98,461.25,330000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120096022-2
zona-norte,casa,remax,120034004-211,-17.73137623,-63.14540115,398.77,475.19,220000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034004-211
zona-norte,casa,remax,120043060-30,-17.7488764,-63.18782281,156,162,200000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-120043060-30
zona-norte,casa,remax,1200434331-12,-17.71925589,-63.17095645,200,210,163000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200434331-12
zona-norte,casa,remax,1200164217-35,-17.70036861,-63.17705725,232.81,160,220000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200164217-35
zona-norte,casa,remax,1200336358-1,-17.74412929,-63.19061818,260,170,170000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-1200336358-1
zona-norte,casa,remax,120096013-2,-17.71595485,-63.14178622,280,132,135000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120096013-2
zona-norte,casa,remax,120078010-13,-17.74450737,-63.18002343,437,160,240000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120078010-13
zona-norte,casa,remax,120116007-16,-17.7533563,-63.1542957,400,344.45,260000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noreste-120116007-16
zona-norte,casa,remax,120045022-130,-17.72468664,-63.15284991,390,198,169000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120045022-130
urubo,casa,remax,120033082-92,-17.8237115,-63.2215492,446.7,249.22,188000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-doble-via-la-guardia-120033082-92
zona-norte,casa,remax,120033133-23,-17.70155424,-63.19072008,370,304,270000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120033133-23
zona-norte,casa,remax,120099005-26,-17.7376296,-63.1571768,380,640,245000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120099005-26
zona-norte,casa,remax,120117010-3,-17.73806965,-63.18589212,300,150,210000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-120117010-3
zona-norte,casa,remax,120079004-84,-17.7230486,-63.1837839,175,198,190991.37931034,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120079004-84
urubo,casa,remax,120088055-12,-17.79540826,-63.22013843,403.5,200,204741.37931034484,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-pirai-120088055-12
zona-norte,casa,remax,120045112-20,-17.75191557,-63.15389872,400,359,270000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noreste-120045112-20
zona-norte,casa,remax,1200796314-107,-17.710721,-63.138202,309,154,109000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200796314-107
urubo,casa,remax,120078006-44,-17.75140467,-63.23324894,720,502,430000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-120078006-44
zona-norte,casa,remax,120033133-30,-17.71367577,-63.16293294,397.5,304.83,255000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120033133-30
zona-norte,casa,remax,1200346183-4,-17.68515923,-63.15289113,216,186,190000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200346183-4
zona-norte,casa,remax,125001005-1550,-17.74010318,-63.16258816,535,524,530000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1550
zona-norte,casa,remax,120040012-74,-17.72178018,-63.14247787,180,140,125000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120040012-74
zona-norte,casa,remax,1200346183-8,-17.68489346,-63.15333001,216,190,197000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200346183-8
zona-norte,casa,remax,1200336368-2,-17.69677736,-63.16874152,282.9,237.6,173000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-km9-y-km10-1200336368-2
zona-norte,casa,remax,1200164217-59,-17.70159512,-63.1780386,219.88,200,170000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-1200164217-59
zona-norte,casa,remax,1250016319-25,-17.71856094,-63.15276146,180,236,200000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-el-remanso-1250016319-25
zona-norte,casa,remax,120033133-35,-17.73921415,-63.18209409,295,364,290000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-3er-al-5to-anillo-120033133-35
zona-norte,casa,remax,125001292-223,-17.70599004,-63.18545222,300,1,93000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-125001292-223
zona-norte,casa,remax,120033017-46,-17.75429123,-63.1718266,506.4,416.2,530000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-hamacas-120033017-46
zona-norte,casa,remax,120064023-139,-17.74423147,-63.18683624,150,100,388,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-3er-al-5to-anillo-120064023-139
zona-norte,casa,remax,120033054-98,-17.69587135,-63.15804012,220,121,120000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120033054-98
zona-norte,casa,remax,120079008-185,-17.6989337,-63.18838666,372,224,288000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-120079008-185
zona-norte,casa,remax,120045017-59,-17.697588,-63.17563406,250,110,105000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-km9-y-km10-120045017-59
zona-norte,casa,remax,120043044-73,-17.74923843,-63.18790917,286,190,230000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-120043044-73
urubo,casa,remax,120079008-161,-17.80820782,-63.22128655,180290,205300,207974.13793103,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-120079008-161
urubo,casa,remax,125001358-66,-17.77239124,-63.22797205,682,550,680000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-125001358-66
zona-norte,casa,remax,1200346197-6,-17.70559237,-63.14401681,180,120,111900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200346197-6
zona-norte,casa,remax,125001005-1521,-17.70592871,-63.14452396,354,115,102150,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1521
zona-norte,casa,remax,1200456337-5,-17.709614,-63.142518,513.97,90,175000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noreste-1200456337-5
urubo,casa,remax,120099008-378,-17.81039377,-63.27086545,544,322,279000,USD,true,https://remax.bo/propiedad/venta-casa-120099008-378
urubo,casa,remax,1200434331-34,-17.789823,-63.223418,169,188,169000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-1200434331-34
zona-norte,casa,remax,120104001-9,-17.70650107,-63.12911542,180,127,117700,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120104001-9
zona-norte,casa,remax,120034004-234,-17.71336916,-63.13911349,180,163,130000,USD,true,https://remax.bo/propiedad/venta-santa-cruz-de-la-sierra-noreste-120034004-234
zona-norte,casa,remax,125001306-109,-17.70573452,-63.14401746,180,120,119900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001306-109
urubo,casa,remax,120034022-400,-17.76041673,-63.22185528,1500,800,961637.9310344828,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-120034022-400
zona-norte,casa,remax,120034064-112,-17.72440663,-63.18383203,252,401,450000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-5to-a-7mo-anillo-120034064-112
zona-norte,casa,remax,120040093-4,-17.71598551,-63.14458596,292,220,130000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120040093-4
urubo,casa,remax,125001306-111,-17.80792181,-63.22644712,160,180,150000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-125001306-111
zona-norte,casa,remax,120040111-15,-17.68791909,-63.1398441,231,150,119646,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120040111-15
zona-norte,casa,remax,1200996283-57,-17.7002153,-63.17463216,150,185,135000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200996283-57
zona-norte,casa,remax,125001292-203,-17.74746047,-63.15675309,1,362,178570,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001292-203
zona-norte,casa,remax,120042014-131,-17.72142249,-63.15224648,205.41,110,120000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120042014-131
urubo,casa,remax,120034022-404,-17.79149567,-63.26914851,300,223,204885.05747126436,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-120034022-404
zona-norte,casa,remax,120034109-55,-17.69051524,-63.16941361,360,120,137000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-km9-y-km10-120034109-55
zona-norte,casa,remax,120034075-115,-17.73060276,-63.14360172,393,266,316810.3448275862,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034075-115
urubo,casa,remax,1200456362-2,-17.834503,-63.259815,205,100,45000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-doble-via-la-guardia-1200456362-2
zona-norte,casa,remax,1200336380-1,-17.7376296,-63.1571768,200,92,100000,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200336380-1
zona-norte,casa,remax,125001362-20,-17.71580154,-63.14229073,280,131,125000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001362-20
zona-norte,casa,remax,120034083-37,-17.72415112,-63.1818685,166,166,159000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034083-37
zona-norte,casa,remax,120034083-38,-17.70419124,-63.1689589,419,240,289000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034083-38
zona-norte,casa,remax,1200336380-82,-17.74261695,-63.17967997,317.25,150,140000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-1200336380-82
zona-norte,casa,remax,120034049-91,-17.6858952,-63.14364347,270,170,165000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034049-91
zona-norte,casa,remax,120109001-4,-17.7403893,-63.16370266,197.32,172.18,181034.4827586207,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120109001-4
urubo,casa,remax,125001154-144,-17.81699231,-63.23534135,312.83,225,210000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-125001154-144
urubo,casa,remax,120034077-121,-17.808063,-63.227159,141.16,160,125000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-120034077-121
urubo,casa,remax,1250013581-24,-17.8286798,-63.2493778,164,155,63000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-sureste-1250013581-24
zona-norte,casa,remax,120045116-37,-17.74561096,-63.19260855,290.31,176,125000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-120045116-37
zona-norte,casa,remax,125001359-20,-17.69558516,-63.15598128,192,119,142000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001359-20
zona-norte,casa,remax,120064015-83,-17.72044134,-63.14531499,180,110,110000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120064015-83
zona-norte,casa,remax,120064015-84,-17.71126383,-63.13220347,338,120,99500,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120064015-84
zona-norte,casa,remax,125001157-173,-17.76341043,-63.18813468,484.65,383.18,420000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-125001157-173
zona-norte,casa,remax,120016002-429,-17.68475036,-63.17739638,213.75,261,159913.7931034483,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120016002-429
zona-norte,casa,remax,1200794408-20,-17.72305764,-63.18441138,150,150,150000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200794408-20
zona-norte,casa,remax,1200646343-1,-17.72097282,-63.17254613,180,180,150862.06896551725,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200646343-1
zona-norte,casa,remax,120045082-32,-17.74531462,-63.19095413,260,120,135775.8620689655,USD,true,https://remax.bo/propiedad/venta-comercialnegocio-120045082-32
zona-norte,casa,remax,120040109-24,-17.73402297,-63.15084097,150,131,115000,USD,true,https://remax.bo/propiedad/venta-departamento-santa-cruz-de-la-sierra-norte-120040109-24
zona-norte,casa,remax,120107313-4,-17.69746585,-63.17610786,200,209,160000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120107313-4
zona-norte,casa,remax,1200796309-5,-17.73522881,-63.16464896,360,260,250000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200796309-5
zona-norte,casa,remax,1200166349-16,-17.76710909,-63.19011945,396,299,352000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-pirai-1200166349-16
zona-norte,casa,remax,120100002-10,-17.70061391,-63.14288033,180,85,69900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noreste-120100002-10
zona-norte,casa,remax,120034064-110,-17.70689296,-63.16840033,200,180,170000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-km9-y-km10-120034064-110
zona-norte,casa,remax,125001007-1628,-17.76319587,-63.17542076,1200,578,795000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001007-1628
zona-norte,casa,remax,120043018-314,-17.72317346,-63.18425414,250,180,285000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-5to-a-7mo-anillo-120043018-314
zona-norte,casa,remax,1200336380-101,-17.73507553,-63.17649364,360,120,135000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-5to-a-7mo-anillo-1200336380-101
zona-norte,casa,remax,125001304-110,-17.76329792,-63.17505569,1208.61,578,795000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001304-110
zona-norte,casa,remax,1201006256-12,-17.70480434,-63.14480055,180,90,69900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noreste-1201006256-12
zona-norte,casa,remax,1200336380-104,-17.74668388,-63.19305897,260,90,116000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-3er-al-5to-anillo-1200336380-104
zona-norte,casa,remax,120034148-53,-17.70156497,-63.16629642,160,110,88000,USD,true,https://remax.bo/propiedad/venta-santa-cruz-de-la-sierra-norte-120034148-53
urubo,casa,remax,1200166339-10,-17.83574223,-63.22476843,480,80,119000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-sur-1200166339-10
zona-norte,casa,remax,125001007-1637,-17.70939347,-63.18752289,151,127,133900,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-noroeste-125001007-1637
urubo,casa,remax,1200166353-1,-17.81310574,-63.22425306,360,240,210000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-doble-via-la-guardia-1200166353-1
zona-norte,casa,remax,120040017-150,-17.74293373,-63.15732122,525,290,390000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120040017-150
zona-norte,casa,remax,120079007-233,-17.70586737,-63.16774966,150,145,147000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-km9-y-km10-120079007-233
zona-norte,casa,remax,125001289-37,-17.72217875,-63.18179365,180,150,153000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-5to-a-7mo-anillo-125001289-37
zona-norte,casa,remax,120045036-123,-17.697588,-63.170357,222,180,180000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120045036-123
urubo,casa,remax,120016062-78,-17.76691494,-63.2379046,752,470,550000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-120016062-78
zona-norte,casa,remax,125001007-1596,-17.76353304,-63.1865573,329.8,174.86,165000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-radial-26-125001007-1596
zona-norte,casa,remax,120099008-307,-17.73254121,-63.17267159,1,511,450000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-banzer-5to-a-7mo-anillo-120099008-307
urubo,casa,remax,120034004-222,-17.80826911,-63.22726305,196,152,168000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-oeste-120034004-222
zona-norte,casa,remax,120034064-107,-17.71154996,-63.13194752,180,108,90000,USD,true,https://remax.bo/propiedad/venta-casa-120034064-107
zona-norte,casa,remax,120034064-108,-17.69979624,-63.17900419,617,487,550000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034064-108
zona-norte,casa,remax,120098002-59,-17.70715518,-63.14391542,180,,135775.8620689655,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120098002-59
zona-norte,casa,remax,120098002-60,-17.70715518,-63.14391087,180,,135775.8620689655,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120098002-60
urubo,casa,remax,120016062-99,-17.76230694,-63.23358177,716,300,550000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-120016062-99
urubo,casa,remax,120016062-100,-17.762593,-63.23359231,528,300,480000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-urubo-120016062-100
zona-norte,casa,remax,120034113-66,-17.69621,-63.1308,262.5,93,138000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120034113-66
zona-norte,casa,remax,1201006256-8,-17.70474303,-63.1446303,180,80,79454.02298850575,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1201006256-8
zona-norte,casa,remax,120098003-41,-17.70713474,-63.14389946,180,145,135775.8620689655,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120098003-41
urubo,casa,remax,1200986297-4,-17.83185345,-63.22185564,432,250,146839.0804597701,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-doble-via-la-guardia-1200986297-4
zona-norte,casa,remax,125001005-1522,-17.70592871,-63.14452396,334,127,102150,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1522
zona-norte,casa,remax,125001005-1523,-17.70592871,-63.14452396,322,115,102150,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1523
zona-norte,casa,remax,125001005-1524,-17.70592871,-63.14452396,302,115,102150,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1524
zona-norte,casa,remax,125001005-1525,-17.70592871,-63.14452396,177,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1525
zona-norte,casa,remax,125001005-1526,-17.70592871,-63.14452396,180,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1526
zona-norte,casa,remax,125001005-1527,-17.70592871,-63.14452396,180,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1527
zona-norte,casa,remax,125001005-1528,-17.70592871,-63.14452396,180,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1528
zona-norte,casa,remax,125001005-1529,-17.70592871,-63.14452396,180,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1529
zona-norte,casa,remax,125001005-1530,-17.70592871,-63.14452396,180,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1530
zona-norte,casa,remax,125001005-1531,-17.70592871,-63.14452396,177,80,69892,USD,false,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-125001005-1531
zona-norte,casa,remax,120040017-143,-17.71523434,-63.14539074,541.57,195,150000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120040017-143
zona-norte,casa,remax,1250013600-5,-17.68295131,-63.14572025,332,175,132632,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1250013600-5
zona-norte,casa,remax,1200404345-13,-17.73654705,-63.14394235,524.57,400,220000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-1200404345-13
urubo,casa,remax,1250013587-9,-17.83198622,-63.26719539,497.38,95,65000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-suroeste-1250013587-9
zona-norte,casa,remax,120098002-71,-17.73348136,-63.17461044,280,90,145000,USD,true,https://remax.bo/propiedad/venta-casa-santa-cruz-de-la-sierra-norte-120098002-71
zona-norte,casa,remax,125001007-1624,-17.7235073,-63.1604864,300,100,145000,USD,true,https://remax.bo/propiedad/venta-casa-125001007-1624
zona-norte,casa,remax,120034044-220,-17.76805926,-63.18767299,,,350000,USD,true,https://remax.bo/propiedad/venta-casa-120034044-220
